PLACEID	LCPRIDR4	PPSTD0101	CDVEN0101	CDIR0101	PPSTD0102	CDVEN0102	CDIR0102	PRCESTND
99	40	25	5	29	25	5	30	21
99	41	22	5	29	21	5	30	20
99	42	20	1	11	18	1	12	15
99	43	13	5	29	13	5	30	10
99	44	272	1	11	275	1	12	265
99	45	350	1	11	345	1	12	330
99	46	38	1	11	39	1	12	36
99	47	85	1	11	82	1	12	80
99	48	10	1	11	11	1	12	9
99	49	400	1	11	420	1	12	380
99	50	25	1	11	24	1	12	20
99	51	100	1	17	90	1	18	80
99	52	200	1	23	180	1	24	170
99	53	30	1	31	35	1	32	28
99	54	18	1	31	18	1	32	15
99	55	80	1	31	75	1	32	65
99	56	11	1	23	10	1	24	9
99	57	450	1	21	455	1	22	430
99	59	0	88	 	0	88	 	0
101	1	20	15	8	19	15	9	18
101	2	260	1	10	250	1	11	240
101	3	260	1	12	250	1	13	240
101	4	120	1	12	125	1	13	100
101	5	320	1	12	310	1	13	300
101	6	250	1	12	260	1	13	230
101	7	18	9	14	19	9	19	16.5
101	8	3.5	9	14	3	10	15	2.79999995231628
101	9	5.25	9	14	5.5	9	15	5.09999990463257
101	10	7.5	9	14	7.05000019073486	9	15	7.40000009536743
101	11	16	1	16	16	1	17	14
101	12	10	1	16	10	1	17	9
101	13	34	1	16	34	1	17	30
101	14	40	1	16	42	1	17	38
101	15	0	88	14	0	88	19	0
101	16	30	1	16	35	1	17	28
101	17	0	88	18	0	88	11	0
101	18	28	1	16	30	1	17	25
101	19	77	9	16	76	1	17	74
101	20	68	1	16	68	1	17	64
101	21	72	1	16	70	1	17	68
101	22	90	1	16	95	1	17	85
101	23	25	1	16	25	1	17	22
101	24	34	1	16	34	1	17	32
101	25	45	1	18	45	1	19	40
101	26	255	1	16	250	1	17	230
101	27	0	88	7	0	88	6	0
101	28	240	1	18	240	1	19	220
101	29	60	1	18	58	1	19	55
101	30	4.5	1	16	4.5	1	17	4
101	31	0	88	6	0	88	19	0
101	32	250	6	22	260	6	23	230
101	33	430	6	22	430	6	23	410
101	34	150	6	24	155	6	25	135
101	35	450	6	22	440	6	23	420
101	36	170	6	20	170	6	21	150
101	37	200	6	20	210	6	21	180
101	39	28	5	26	26	5	27	24
101	40	23	5	26	23	5	27	20
101	41	20	5	26	18	5	27	15
101	42	24	1	16	23	1	17	21
101	43	25	5	26	25	5	27	22
101	44	225	1	16	220	1	17	215
101	45	310	1	16	300	1	17	290
101	46	37	1	16	38	1	17	36
101	47	85	1	16	84	1	17	80
101	48	15	1	16	16	1	17	14
101	49	320	1	16	320	1	17	300
101	50	28	1	16	26	1	17	25
101	51	170	1	30	180	1	31	160
101	52	160	1	30	160	1	31	145
101	53	35	1	28	38	1	29	32
101	54	16	1	28	18	1	29	15
101	55	95	1	28	95	1	29	80
101	56	11	1	30	12	1	31	10
101	57	420	1	32	410	1	33	390
101	59	0	88	17	0	88	3	0
102	1	10	15	17	10	15	18	9
102	2	250	1	9	260	1	10	230
102	3	230	1	5	230	1	6	200
102	4	110	1	5	115	1	6	90
102	5	350	1	5	360	1	6	300
102	6	240	1	5	230	1	6	200
102	7	24.5	9	7	24.2999992370605	9	8	23.5
102	8	3	9	7	2.79999995231628	9	8	2.5
102	9	4.75	9	7	5	9	8	5.90000009536743
102	10	6.75	9	7	6.5	9	8	5.90000009536743
102	11	16	1	13	15	1	14	14.5
102	12	10	1	13	10	1	14	9
102	13	32	1	13	32	1	14	25
102	14	26	1	27	27	1	14	22
102	15	42	1	13	40	1	14	39
102	16	160	1	13	150	1	14	140
102	17	0	1	11	0	1	12	0
102	18	0	1	11	0	1	12	0
102	19	80	1	13	78	1	14	75
102	20	72	1	13	71	1	14	70
102	21	68	1	13	68	1	14	65
102	22	0	1	13	0	1	14	0
102	23	20	1	11	22	1	12	19
102	24	34	1	11	35	1	12	31
102	25	48	1	19	48	1	20	42
102	26	245	1	13	250	1	14	235
102	27	0	1	19	0	1	20	0
102	28	250	1	19	260	1	20	240
102	29	46	1	19	46	1	20	43
102	30	4.5	1	13	4.5	1	14	4
102	31	0	1	19	0	1	20	0
102	32	240	6	27	250	6	28	220
102	33	450	6	27	440	6	28	430
102	34	180	6	15	185	6	16	150
102	35	420	6	27	420	6	28	400
102	36	120	6	29	135	6	30	100
102	37	180	6	29	170	6	30	150
102	39	26	5	23	25	5	24	24
102	40	22	5	23	22	5	24	20
102	41	15	5	23	15	5	24	14
102	42	25	5	23	24	5	24	20
102	43	25	5	23	25	5	24	20
102	44	220	1	13	225	1	14	210
102	45	280	1	13	285	1	14	265
102	46	38	1	13	40	1	14	35
102	47	82	1	13	80	1	14	78
102	48	16	1	13	16	1	14	15
102	49	530	1	13	540	1	14	525
102	50	20	1	13	22	1	14	18
102	51	160	1	11	160	1	12	145
102	52	180	1	11	180	1	12	165
102	53	40	1	25	38	1	26	35
102	54	20	1	25	19	1	26	16
102	55	95	1	25	95	1	26	80
102	56	10	1	11	11	1	12	9
102	57	520	1	31	530	1	32	470
102	59	0	88	13	0	88	14	0
